dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
mmlu-pro,None,1.0,0.35,0.75,61,4211,4049.660400390625,0.0115407919511199,0.9575237234523272
mmlu-pro,None,1.0,0.35,0.75,62,4211,4047.8095703125,0.011528484523296356,0.946678716674198
mmlu-pro,None,1.0,0.35,0.75,63,4211,4048.63916015625,0.011530781164765358,0.94713059195662
mmlu-pro,None,1.0,0.35,0.75,64,4211,4049.67626953125,0.011538106016814709,0.9502937189335744
mmlu-pro,None,1.0,0.35,0.75,65,4211,4048.1669921875,0.011523694731295109,0.9484862178038862
mmlu-pro,None,1.0,0.35,0.75,66,4211,4047.249267578125,0.011522287502884865,0.9511974694984184
mmlu-pro,None,1.0,0.35,0.75,67,4211,4048.27685546875,0.011544324457645416,0.9408043380027112
mmlu-pro,None,1.0,0.35,0.75,68,4211,4048.26416015625,0.01153530366718769,0.9525530953456847
mmlu-pro,None,1.0,0.35,0.75,69,4211,4048.430419921875,0.011537094600498676,0.9484862178038862
mmlu-pro,None,1.0,0.35,0.75,70,4211,4048.612060546875,0.011521733365952969,0.9615906009941256
mmlu-pro,None,1.0,0.35,0.75,71,4211,4049.8955078125,0.011531222611665726,0.9525530953456847
mmlu-pro,None,1.0,0.35,0.75,72,4211,4049.228515625,0.011536670848727226,0.9480343425214641
mmlu-pro,None,1.0,0.35,0.75,73,4211,4047.93212890625,0.011531884782016277,0.9507455942159965
mmlu-pro,None,1.0,0.35,0.75,74,4211,4048.5,0.01151839829981327,0.9493899683687302
mmlu-pro,None,1.0,0.35,0.75,75,4211,4048.411865234375,0.011529646813869476,0.94713059195662
mmlu-pro,None,1.0,0.35,0.75,76,4211,4048.886962890625,0.011516683734953403,0.9493899683687302
mmlu-pro,None,1.0,0.35,0.75,77,4211,4050.091552734375,0.011526525020599365,0.9493899683687302
mmlu-pro,None,1.0,0.35,0.75,78,4211,4048.59228515625,0.011525653302669525,0.938996836873023
mmlu-pro,None,1.0,0.35,0.75,79,4211,4048.0107421875,0.01153657492250204,0.9462268413917759
mmlu-pro,None,1.0,0.35,0.75,80,4211,4049.874267578125,0.011523854918777943,0.946678716674198
mmlu-pro,None,1.0,0.35,0.75,81,4211,4048.18115234375,0.011534353718161583,0.9453230908269318
mmlu-pro,None,1.0,0.35,0.75,82,4211,4049.705322265625,0.01153977308422327,0.946678716674198
mmlu-pro,None,1.0,0.35,0.75,83,4211,4048.910400390625,0.011534163728356361,0.9489380930863082
mmlu-pro,None,1.0,0.35,0.75,84,4211,4047.497314453125,0.011528228409588337,0.9444193402620877
mmlu-pro,None,1.0,0.35,0.75,85,4211,4050.721435546875,0.01153536792844534,0.9439674649796657
mmlu-pro,None,1.0,0.35,0.75,86,4211,4050.125,0.011531619355082512,0.9511974694984184
mmlu-pro,None,1.0,0.35,0.75,87,4211,4047.5244140625,0.011519658379256725,0.9453230908269318
mmlu-pro,None,1.0,0.35,0.75,88,4211,4048.9912109375,0.011525124311447144,0.9444193402620877
mmlu-pro,None,1.0,0.35,0.75,89,4211,4048.009765625,0.011531070806086063,0.9530049706281066
mmlu-pro,None,1.0,0.35,0.75,90,4211,4049.42919921875,0.0115336449816823,0.9588793492995934
mmlu-pro,None,1.0,0.35,0.75,91,4211,4049.679443359375,0.011531587690114975,0.9489380930863082
mmlu-pro,None,1.0,0.35,0.75,92,4211,4048.84619140625,0.01152433454990387,0.9480343425214641
mmlu-pro,None,1.0,0.35,0.75,93,4211,4049.524169921875,0.011535423807799816,0.9543605964753729
mmlu-pro,None,1.0,0.35,0.75,94,4211,4049.000244140625,0.011535033583641052,0.9408043380027112
mmlu-pro,None,1.0,0.35,0.75,95,4211,4048.200439453125,0.011529468931257725,0.9417080885675554
mmlu-pro,None,1.0,0.35,0.75,96,4211,4048.74853515625,0.011529377661645412,0.9534568459105287
mmlu-pro,None,1.0,0.35,0.75,97,4211,4048.2470703125,0.011532196775078773,0.956168097605061
mmlu-pro,None,1.0,0.35,0.75,98,4211,4048.2666015625,0.011537273414433002,0.9480343425214641
mmlu-pro,None,1.0,0.35,0.75,99,4211,4049.40380859375,0.01152958907186985,0.94713059195662
mmlu-pro,None,1.0,0.375,0.05,0,4512,3777.22314453125,0.012189103290438652,0.9304112065070042
mmlu-pro,None,1.0,0.375,0.05,1,4512,3777.93017578125,0.012109912000596523,0.9317668323542703
mmlu-pro,None,1.0,0.375,0.05,2,4512,3778.721435546875,0.011973685584962368,0.9335743334839585
mmlu-pro,None,1.0,0.375,0.05,3,4512,3777.287841796875,0.012218868359923363,0.9376412110257569
mmlu-pro,None,1.0,0.375,0.05,4,4512,3775.499267578125,0.012062432244420052,0.9317668323542703
mmlu-pro,None,1.0,0.375,0.05,5,4512,3779.10888671875,0.01230502687394619,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.05,6,4512,3778.68212890625,0.012154982425272465,0.9376412110257569
mmlu-pro,None,1.0,0.375,0.05,7,4512,3777.515869140625,0.01205695141106844,0.9326705829191143
mmlu-pro,None,1.0,0.375,0.05,8,4512,3779.163818359375,0.012123933993279934,0.9430637144148215
mmlu-pro,None,1.0,0.375,0.05,9,4512,3776.005859375,0.01219823956489563,0.938093086308179
mmlu-pro,None,1.0,0.375,0.05,10,4512,3775.37353515625,0.012087819166481495,0.9349299593312246
mmlu-pro,None,1.0,0.375,0.05,11,4512,3777.451416015625,0.012159009464085102,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.05,12,4512,3776.078857421875,0.012149712070822716,0.9376412110257569
mmlu-pro,None,1.0,0.375,0.05,13,4512,3776.941650390625,0.012144877575337887,0.9362855851784908
mmlu-pro,None,1.0,0.375,0.05,14,4512,3776.345458984375,0.01210570428520441,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.05,15,4512,3779.361328125,0.01213519275188446,0.938093086308179
mmlu-pro,None,1.0,0.375,0.05,16,4512,3777.52099609375,0.012257293798029423,0.9444193402620877
mmlu-pro,None,1.0,0.375,0.05,17,4512,3777.485595703125,0.012206940911710262,0.9353818346136467
mmlu-pro,None,1.0,0.375,0.05,18,4512,3774.78125,0.012101727537810802,0.946678716674198
mmlu-pro,None,1.0,0.375,0.05,19,4512,3777.06494140625,0.01214674673974514,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,20,4512,3777.466552734375,0.012180457822978497,0.9435155896972436
mmlu-pro,None,1.0,0.375,0.05,21,4512,3778.876953125,0.012262172065675259,0.9462268413917759
mmlu-pro,None,1.0,0.375,0.05,22,4512,3776.96240234375,0.012049658223986626,0.9349299593312246
mmlu-pro,None,1.0,0.375,0.05,23,4512,3776.025634765625,0.01218058355152607,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,24,4512,3777.220947265625,0.012069165706634521,0.9453230908269318
mmlu-pro,None,1.0,0.375,0.05,25,4512,3777.439208984375,0.012172648683190346,0.9399005874378672
mmlu-pro,None,1.0,0.375,0.05,26,4512,3777.263427734375,0.012260968796908855,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,27,4512,3775.5029296875,0.012212781235575676,0.9444193402620877
mmlu-pro,None,1.0,0.375,0.05,28,4512,3774.953857421875,0.012218239717185497,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.05,29,4512,3777.89599609375,0.012240156531333923,0.9403524627202893
mmlu-pro,None,1.0,0.375,0.05,30,4512,3776.045166015625,0.01217841450124979,0.9276999548124718
mmlu-pro,None,1.0,0.375,0.05,31,4512,3778.5439453125,0.012091848999261856,0.9543605964753729
mmlu-pro,None,1.0,0.375,0.05,32,4512,3779.42919921875,0.01212561409920454,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,33,4512,3775.951904296875,0.012296849861741066,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.05,34,4512,3776.818603515625,0.012244626879692078,0.9317668323542703
mmlu-pro,None,1.0,0.375,0.05,35,4512,3776.408935546875,0.012118279002606869,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,36,4512,3777.772216796875,0.012197908014059067,0.9385449615906011
mmlu-pro,None,1.0,0.375,0.05,37,4512,3774.051513671875,0.012108913622796535,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.05,38,4512,3779.91357421875,0.012219750322401524,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.05,39,4512,3775.360595703125,0.0121743343770504,0.9399005874378672
mmlu-pro,None,1.0,0.375,0.05,40,4512,3777.105712890625,0.012036045081913471,0.9385449615906011
mmlu-pro,None,1.0,0.375,0.05,41,4512,3779.70703125,0.012136613950133324,0.9435155896972436
mmlu-pro,None,1.0,0.375,0.05,42,4512,3778.813232421875,0.012212519533932209,0.9245368278355174
mmlu-pro,None,1.0,0.375,0.05,43,4512,3773.067626953125,0.012252578511834145,0.9439674649796657
mmlu-pro,None,1.0,0.375,0.05,44,4512,3774.61181640625,0.012156965211033821,0.938093086308179
mmlu-pro,None,1.0,0.375,0.05,45,4512,3778.59814453125,0.01208632905036211,0.9367374604609128
mmlu-pro,None,1.0,0.375,0.05,46,4512,3778.272705078125,0.012109541334211826,0.9453230908269318
mmlu-pro,None,1.0,0.375,0.05,47,4512,3777.584228515625,0.012107284739613533,0.9349299593312246
mmlu-pro,None,1.0,0.375,0.05,48,4512,3775.31396484375,0.012224389240145683,0.9430637144148215
mmlu-pro,None,1.0,0.375,0.05,49,4512,3779.918212890625,0.012228072620928288,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.05,50,4512,3777.96240234375,0.012165426276624203,0.9344780840488026
mmlu-pro,None,1.0,0.375,0.05,51,4512,3777.357666015625,0.01212473027408123,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.05,52,4512,3774.5673828125,0.012000687420368195,0.9349299593312246
mmlu-pro,None,1.0,0.375,0.05,53,4512,3778.51904296875,0.012207400053739548,0.9444193402620877
mmlu-pro,None,1.0,0.375,0.05,54,4512,3775.257568359375,0.012113537639379501,0.9408043380027112
mmlu-pro,None,1.0,0.375,0.05,55,4512,3777.378173828125,0.012241457588970661,0.94713059195662
mmlu-pro,None,1.0,0.375,0.05,56,4512,3778.172119140625,0.012171057052910328,0.9435155896972436
mmlu-pro,None,1.0,0.375,0.05,57,4512,3778.47802734375,0.0121398800984025,0.938996836873023
mmlu-pro,None,1.0,0.375,0.05,58,4512,3776.662353515625,0.012094070203602314,0.938996836873023
mmlu-pro,None,1.0,0.375,0.05,59,4512,3776.42236328125,0.012128847651183605,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.05,60,4512,3775.720703125,0.012212381698191166,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.05,61,4512,3776.54833984375,0.012111905962228775,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.05,62,4512,3775.329345703125,0.012081648223102093,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,63,4512,3775.787841796875,0.012166138738393784,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,64,4512,3778.17333984375,0.01222523394972086,0.956168097605061
mmlu-pro,None,1.0,0.375,0.05,65,4512,3776.371826171875,0.012104487046599388,0.9399005874378672
mmlu-pro,None,1.0,0.375,0.05,66,4512,3774.83349609375,0.01198427565395832,0.9326705829191143
mmlu-pro,None,1.0,0.375,0.05,67,4512,3778.257568359375,0.012247137725353241,0.9371893357433349
mmlu-pro,None,1.0,0.375,0.05,68,4512,3779.951904296875,0.01220089104026556,0.9313149570718482
mmlu-pro,None,1.0,0.375,0.05,69,4512,3775.421142578125,0.012133930809795856,0.9439674649796657
mmlu-pro,None,1.0,0.375,0.05,70,4512,3775.323974609375,0.01209972146898508,0.9498418436511523
mmlu-pro,None,1.0,0.375,0.05,71,4512,3777.330322265625,0.01212889514863491,0.9448712155445097
mmlu-pro,None,1.0,0.375,0.05,72,4512,3779.233154296875,0.012319511733949184,0.9299593312245821
mmlu-pro,None,1.0,0.375,0.05,73,4512,3778.262451171875,0.012189955450594425,0.9394487121554451
mmlu-pro,None,1.0,0.375,0.05,74,4512,3775.929443359375,0.012277992442250252,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,75,4512,3776.42822265625,0.012119820341467857,0.9353818346136467
mmlu-pro,None,1.0,0.375,0.05,76,4512,3777.836669921875,0.012193197384476662,0.9340262087663805
mmlu-pro,None,1.0,0.375,0.05,77,4512,3778.15625,0.012116027995944023,0.9408043380027112
mmlu-pro,None,1.0,0.375,0.05,78,4512,3774.318359375,0.012195310555398464,0.938996836873023
mmlu-pro,None,1.0,0.375,0.05,79,4512,3775.862548828125,0.012101502157747746,0.9290555806597379
mmlu-pro,None,1.0,0.375,0.05,80,4512,3776.055419921875,0.0122142992913723,0.9344780840488026
mmlu-pro,None,1.0,0.375,0.05,81,4512,3780.67724609375,0.012073243968188763,0.938996836873023
mmlu-pro,None,1.0,0.375,0.05,82,4512,3779.286865234375,0.012090509757399559,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.05,83,4512,3778.481689453125,0.012084920890629292,0.9394487121554451
mmlu-pro,None,1.0,0.375,0.05,84,4512,3777.460693359375,0.01216456200927496,0.9399005874378672
mmlu-pro,None,1.0,0.375,0.05,85,4512,3778.90087890625,0.012234928086400032,0.9326705829191143
mmlu-pro,None,1.0,0.375,0.05,86,4512,3774.2177734375,0.012076718732714653,0.938093086308179
mmlu-pro,None,1.0,0.375,0.05,87,4512,3774.754150390625,0.011959301307797432,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,88,4512,3777.14453125,0.01223803125321865,0.9358337098960687
mmlu-pro,None,1.0,0.375,0.05,89,4512,3775.582763671875,0.012127572670578957,0.9502937189335744
mmlu-pro,None,1.0,0.375,0.05,90,4512,3779.85302734375,0.012202475219964981,0.946678716674198
mmlu-pro,None,1.0,0.375,0.05,91,4512,3777.8349609375,0.012116688303649426,0.9394487121554451
mmlu-pro,None,1.0,0.375,0.05,92,4512,3776.94384765625,0.012073841877281666,0.9344780840488026
mmlu-pro,None,1.0,0.375,0.05,93,4512,3776.310302734375,0.012088674120604992,0.9344780840488026
mmlu-pro,None,1.0,0.375,0.05,94,4512,3777.583740234375,0.012074653059244156,0.9362855851784908
mmlu-pro,None,1.0,0.375,0.05,95,4512,3776.76123046875,0.012228378094732761,0.9371893357433349
mmlu-pro,None,1.0,0.375,0.05,96,4512,3774.41015625,0.012083030305802822,0.9408043380027112
mmlu-pro,None,1.0,0.375,0.05,97,4512,3778.3505859375,0.012159919366240501,0.9430637144148215
mmlu-pro,None,1.0,0.375,0.05,98,4512,3777.44189453125,0.012094365432858467,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.05,99,4512,3775.4150390625,0.012073859572410583,0.9371893357433349
mmlu-pro,None,1.0,0.375,0.25,0,4512,3944.389404296875,0.0101139135658741,0.9417080885675554
mmlu-pro,None,1.0,0.375,0.25,1,4512,3942.684814453125,0.0101534528657794,0.9489380930863082
mmlu-pro,None,1.0,0.375,0.25,2,4512,3943.02099609375,0.01015157625079155,0.9439674649796657
mmlu-pro,None,1.0,0.375,0.25,3,4512,3944.844482421875,0.010156853124499321,0.946678716674198
mmlu-pro,None,1.0,0.375,0.25,4,4512,3943.637451171875,0.010122870095074177,0.9457749661093539
mmlu-pro,None,1.0,0.375,0.25,5,4512,3945.305419921875,0.010164385661482811,0.9507455942159965
mmlu-pro,None,1.0,0.375,0.25,6,4512,3944.771240234375,0.010172847658395767,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.25,7,4512,3942.830322265625,0.010131904855370522,0.9453230908269318
mmlu-pro,None,1.0,0.375,0.25,8,4512,3946.202392578125,0.010167689062654972,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,9,4512,3941.90625,0.010151717811822891,0.9548124717577949
mmlu-pro,None,1.0,0.375,0.25,10,4512,3940.7666015625,0.010128065943717957,0.9453230908269318
mmlu-pro,None,1.0,0.375,0.25,11,4512,3941.339599609375,0.010141446255147457,0.9417080885675554
mmlu-pro,None,1.0,0.375,0.25,12,4512,3945.886962890625,0.010160737670958042,0.9457749661093539
mmlu-pro,None,1.0,0.375,0.25,13,4512,3942.856689453125,0.01014751847833395,0.9448712155445097
mmlu-pro,None,1.0,0.375,0.25,14,4512,3941.73046875,0.010167872533202171,0.9552643470402169
mmlu-pro,None,1.0,0.375,0.25,15,4512,3944.01513671875,0.010191177949309349,0.9521012200632626
mmlu-pro,None,1.0,0.375,0.25,16,4512,3943.1728515625,0.010138089768588543,0.9448712155445097
mmlu-pro,None,1.0,0.375,0.25,17,4512,3945.866943359375,0.010165082290768623,0.9484862178038862
mmlu-pro,None,1.0,0.375,0.25,18,4512,3941.88330078125,0.010134441778063774,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,19,4512,3944.9755859375,0.01017036847770214,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,20,4512,3945.228515625,0.010165409184992313,0.947582467239042
mmlu-pro,None,1.0,0.375,0.25,21,4512,3942.6591796875,0.010158635675907135,0.9484862178038862
mmlu-pro,None,1.0,0.375,0.25,22,4512,3945.27197265625,0.01015447173267603,0.9448712155445097
mmlu-pro,None,1.0,0.375,0.25,23,4512,3944.394287109375,0.010154791176319122,0.9444193402620877
mmlu-pro,None,1.0,0.375,0.25,24,4512,3943.0166015625,0.010166183114051819,0.9444193402620877
mmlu-pro,None,1.0,0.375,0.25,25,4512,3943.269287109375,0.010146389715373516,0.9435155896972436
mmlu-pro,None,1.0,0.375,0.25,26,4512,3942.662841796875,0.010185085237026215,0.947582467239042
mmlu-pro,None,1.0,0.375,0.25,27,4512,3942.584716796875,0.010141057893633842,0.9521012200632626
mmlu-pro,None,1.0,0.375,0.25,28,4512,3942.291748046875,0.010172063484787941,0.94713059195662
mmlu-pro,None,1.0,0.375,0.25,29,4512,3942.103759765625,0.010143950581550598,0.94713059195662
mmlu-pro,None,1.0,0.375,0.25,30,4512,3941.22412109375,0.010161997750401497,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.25,31,4512,3945.49072265625,0.010141046717762947,0.9435155896972436
mmlu-pro,None,1.0,0.375,0.25,32,4512,3947.1796875,0.010161139070987701,0.9417080885675554
mmlu-pro,None,1.0,0.375,0.25,33,4512,3942.8212890625,0.010168366134166718,0.9462268413917759
mmlu-pro,None,1.0,0.375,0.25,34,4512,3943.049560546875,0.010174312628805637,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.25,35,4512,3942.849365234375,0.010168912820518017,0.94713059195662
mmlu-pro,None,1.0,0.375,0.25,36,4512,3943.27685546875,0.010165013372898102,0.9521012200632626
mmlu-pro,None,1.0,0.375,0.25,37,4512,3942.285888671875,0.01016633864492178,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.25,38,4512,3945.898681640625,0.01015128567814827,0.9493899683687302
mmlu-pro,None,1.0,0.375,0.25,39,4512,3945.14501953125,0.010146618820726871,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.25,40,4512,3943.84765625,0.010153436101973057,0.9502937189335744
mmlu-pro,None,1.0,0.375,0.25,41,4512,3945.862548828125,0.010179256089031696,0.9530049706281066
mmlu-pro,None,1.0,0.375,0.25,42,4512,3943.783935546875,0.010157224722206593,0.9462268413917759
mmlu-pro,None,1.0,0.375,0.25,43,4512,3942.873291015625,0.010166172869503498,0.9498418436511523
mmlu-pro,None,1.0,0.375,0.25,44,4512,3941.807373046875,0.010162712074816227,0.947582467239042
mmlu-pro,None,1.0,0.375,0.25,45,4512,3944.127685546875,0.010149011388421059,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,46,4512,3941.935791015625,0.010153664276003838,0.9502937189335744
mmlu-pro,None,1.0,0.375,0.25,47,4512,3942.599609375,0.010164571925997734,0.9493899683687302
mmlu-pro,None,1.0,0.375,0.25,48,4512,3942.43505859375,0.01016690582036972,0.9507455942159965
mmlu-pro,None,1.0,0.375,0.25,49,4512,3943.490234375,0.010149295441806316,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.25,50,4512,3942.5078125,0.010151936672627926,0.938093086308179
mmlu-pro,None,1.0,0.375,0.25,51,4512,3943.6474609375,0.010166620835661888,0.9534568459105287
mmlu-pro,None,1.0,0.375,0.25,52,4512,3942.38525390625,0.010161482729017735,0.9435155896972436
mmlu-pro,None,1.0,0.375,0.25,53,4512,3945.049072265625,0.010164475068449974,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,54,4512,3941.358642578125,0.010142470709979534,0.9507455942159965
mmlu-pro,None,1.0,0.375,0.25,55,4512,3944.9619140625,0.010175024159252644,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.25,56,4512,3944.265625,0.010161644779145718,0.9534568459105287
mmlu-pro,None,1.0,0.375,0.25,57,4512,3944.5302734375,0.010142926126718521,0.9362855851784908
mmlu-pro,None,1.0,0.375,0.25,58,4512,3942.3681640625,0.010128152556717396,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.25,59,4512,3940.95556640625,0.010128465481102467,0.9511974694984184
mmlu-pro,None,1.0,0.375,0.25,60,4512,3943.30029296875,0.010141544975340366,0.9480343425214641
mmlu-pro,None,1.0,0.375,0.25,61,4512,3944.11376953125,0.010141177102923393,0.9444193402620877
mmlu-pro,None,1.0,0.375,0.25,62,4512,3941.5556640625,0.010143289342522621,0.9412562132851333
mmlu-pro,None,1.0,0.375,0.25,63,4512,3943.955078125,0.010138018988072872,0.9480343425214641
mmlu-pro,None,1.0,0.375,0.25,64,4512,3945.93212890625,0.010182341560721397,0.9511974694984184
mmlu-pro,None,1.0,0.375,0.25,65,4512,3944.770263671875,0.010156840085983276,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,66,4512,3941.36865234375,0.010126465931534767,0.9480343425214641
mmlu-pro,None,1.0,0.375,0.25,67,4512,3944.8583984375,0.010191014036536217,0.9430637144148215
mmlu-pro,None,1.0,0.375,0.25,68,4512,3945.17431640625,0.01015509944409132,0.9457749661093539
mmlu-pro,None,1.0,0.375,0.25,69,4512,3942.263671875,0.010169366374611855,0.9525530953456847
mmlu-pro,None,1.0,0.375,0.25,70,4512,3940.638916015625,0.01016258168965578,0.9543605964753729
mmlu-pro,None,1.0,0.375,0.25,71,4512,3943.315185546875,0.010172365233302116,0.9457749661093539
mmlu-pro,None,1.0,0.375,0.25,72,4512,3945.29443359375,0.010183943435549736,0.9430637144148215
mmlu-pro,None,1.0,0.375,0.25,73,4512,3943.553955078125,0.010130578652024269,0.9421599638499775
mmlu-pro,None,1.0,0.375,0.25,74,4512,3943.612060546875,0.010154815390706062,0.9480343425214641
mmlu-pro,None,1.0,0.375,0.25,75,4512,3942.292236328125,0.010142660699784756,0.9543605964753729
mmlu-pro,None,1.0,0.375,0.25,76,4512,3944.202880859375,0.010133281350135803,0.94713059195662
mmlu-pro,None,1.0,0.375,0.25,77,4512,3944.630615234375,0.010132333263754845,0.9484862178038862
mmlu-pro,None,1.0,0.375,0.25,78,4512,3943.122802734375,0.010172354057431221,0.9534568459105287
mmlu-pro,None,1.0,0.375,0.25,79,4512,3942.162109375,0.010132482275366783,0.9426118391323995
mmlu-pro,None,1.0,0.375,0.25,80,4512,3942.47607421875,0.01015995442867279,0.947582467239042
mmlu-pro,None,1.0,0.375,0.25,81,4512,3943.414306640625,0.010144376195967197,0.9502937189335744
mmlu-pro,None,1.0,0.375,0.25,82,4512,3943.333740234375,0.010151011869311333,0.946678716674198
